* Measurement data measured by REW V5.31.3
* Source: EXCL: Microphone (Umik-1  Gain: 18dB  ), MICROPHONE (Master Volume), R, volume: 0,800. Timing signal peak level -36,9 dBFS, measurement signal peak level -7,0 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -15,0 dBFS using an acoustic timing reference
* Dated: 30.des.2024 13:39:33
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; MLP - Sub 1S Delay 7,3331 ms (2,515 m, 8 ft 3 in) using IR start time relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: 5,2 ppm
* Measurement: MLP - Sub1S
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 1.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
130.371094 82.541 -33.7238
130.737305 83.037 -33.8330
131.103516 83.515 -34.6361
131.469727 83.963 -35.8961
131.835938 84.388 -37.4431
132.202148 84.807 -39.2239
132.568359 85.233 -41.2999
132.934570 85.664 -43.7922
133.300781 86.085 -46.8029
133.666992 86.468 -50.3584
134.033203 86.790 -54.3967
134.399414 87.032 -58.7921
134.765625 87.186 -63.3920
135.131836 87.252 -68.0507
135.498047 87.237 -72.6512
135.864258 87.151 -77.1140
136.230469 87.007 -81.3960
136.596680 86.812 -85.4822
136.962891 86.573 -89.3765
137.329102 86.293 -93.0906
137.695312 85.974 -96.6351
138.061523 85.612 -100.0125
138.427734 85.203 -103.2087
138.793945 84.741 -106.1925
139.160156 84.223 -108.9148
139.526367 83.643 -111.3136
139.892578 82.994 -113.3113
140.258789 82.269 -114.7970
140.625000 81.457 -115.5894
140.991211 80.551 -115.3870
141.357422 79.563 -113.7251
141.723633 78.550 -109.9979
142.089844 77.649 -103.6649
142.456055 77.084 -94.7896
142.822266 77.068 -84.6272
143.188477 77.629 -75.2262
143.554688 78.589 -68.0667
143.920898 79.732 -63.4827
144.287109 80.909 -61.1420
144.653320 82.039 -60.5627
145.019531 83.088 -61.3180
145.385742 84.040 -63.0691
145.751953 84.895 -65.5553
146.118164 85.655 -68.5793
146.484375 86.330 -71.9987
146.850586 86.927 -75.7196
147.216797 87.456 -79.6912
147.583008 87.921 -83.8949
147.949219 88.322 -88.3276
148.315430 88.655 -92.9821
148.681641 88.912 -97.8285
149.047852 89.084 -102.8082
149.414062 89.164 -107.8350
149.780273 89.147 -112.8048
150.146484 89.031 -117.6038
150.512695 88.816 -122.1089
150.878906 88.504 -126.1788
151.245117 88.101 -129.6411
151.611328 87.620 -132.2844
151.977539 87.088 -133.8732
152.343750 86.555 -134.1968
152.709961 86.090 -133.1599
153.076172 85.780 -130.8928
153.442383 85.703 -127.8247
153.808594 85.898 -124.6365
154.174805 86.352 -122.0767
154.541016 86.997 -120.7310
154.907227 87.742 -120.8882
155.273438 88.500 -122.5493
155.639648 89.201 -125.5249
156.005859 89.800 -129.5409
156.372070 90.272 -134.3143
156.738281 90.604 -139.5898
157.104492 90.788 -145.1445
157.470703 90.821 -150.7721
157.836914 90.700 -156.2561
158.203125 90.425 -161.3427
158.569336 90.004 -165.7253
158.935547 89.465 -169.0551
159.301758 88.862 -170.9977
159.667969 88.282 -171.3641
160.034180 87.829 -170.2866
160.400391 87.590 -168.3040
160.766602 87.585 -166.1793
161.132812 87.769 -164.5360
161.499023 88.069 -163.6461
161.865234 88.426 -163.4971
162.231445 88.805 -163.9658
162.597656 89.191 -164.9418
162.963867 89.574 -166.3604
163.330078 89.946 -168.1840
163.696289 90.298 -170.3719
164.062500 90.619 -172.8632
164.428711 90.903 -175.5779
164.794922 91.148 -178.4280
165.161133 91.356 178.6667
165.527344 91.534 175.7697
165.893555 91.688 172.9191
166.259766 91.829 170.1288
166.625977 91.961 167.3921
166.992188 92.090 164.6907
167.358398 92.219 162.0051
167.724609 92.347 159.3219
168.090820 92.476 156.6327
168.457031 92.607 153.9299
168.823242 92.742 151.2004
169.189453 92.882 148.4242
169.555664 93.027 145.5793
169.921875 93.175 142.6471
170.288086 93.325 139.6154
170.654297 93.475 136.4751
171.020508 93.626 133.2156
171.386719 93.777 129.8195
171.752930 93.927 126.2599
172.119141 94.074 122.4982
172.485352 94.215 118.4821
172.851562 94.342 114.1509
173.217773 94.438 109.4503
173.583984 94.483 104.3585
173.950195 94.448 98.9141
174.316406 94.308 93.2351
174.682617 94.038 87.5228
175.048828 93.627 82.0522
175.415039 93.078 77.1492
175.781250 92.413 73.1547
176.147461 91.678 70.3663
176.513672 90.938 68.9603
176.879883 90.274 68.9081
177.246094 89.755 69.9425
177.612305 89.428 71.6172
177.978516 89.302 73.4332
178.344727 89.358 74.9558
178.710938 89.558 75.8696
179.077148 89.856 75.9930
179.443359 90.205 75.2688
179.809570 90.565 73.7396
180.175781 90.907 71.5103
180.541992 91.210 68.7108
180.908203 91.462 65.4730
181.274414 91.657 61.9176
181.640625 91.793 58.1533
182.006836 91.871 54.2789
182.373047 91.893 50.3835
182.739258 91.866 46.5453
183.105469 91.799 42.8251
183.471680 91.702 39.2601
183.837891 91.587 35.8588
184.204102 91.463 32.6007
184.570312 91.335 29.4480
184.936523 91.206 26.3632
185.302734 91.072 23.3253
185.668945 90.932 20.3373
186.035156 90.787 17.4153
186.401367 90.641 14.5713
186.767578 90.499 11.7941
187.133789 90.364 9.0472
187.500000 90.237 6.2831
187.866211 90.111 3.4667
188.232422 89.979 0.5936
188.598633 89.835 -2.3082
188.964844 89.677 -5.1930
189.331055 89.507 -8.0173
189.697266 89.331 -10.7552
190.063477 89.153 -13.4032
190.429688 88.980 -15.9740
190.795898 88.813 -18.4880
191.162109 88.657 -20.9695
191.528320 88.512 -23.4464
191.894531 88.378 -25.9543
192.260742 88.253 -28.5327
192.626953 88.132 -31.2151
192.993164 88.007 -34.0160
193.359375 87.871 -36.9222
193.725586 87.718 -39.8966
194.091797 87.547 -42.8925
194.458008 87.360 -45.8737
194.824219 87.162 -48.8295
195.190430 86.957 -51.7778
195.556641 86.745 -54.7526
195.922852 86.520 -57.7811
196.289062 86.274 -60.8635
196.655273 85.997 -63.9636
197.021484 85.685 -67.0120
197.387695 85.336 -69.9207
197.753906 84.956 -72.6022
198.120117 84.556 -74.9885
198.486328 84.151 -77.0481
198.852539 83.757 -78.7957
199.218750 83.387 -80.2910
199.584961 83.046 -81.6202
199.951172 82.733 -82.8660
200.317383 82.442 -84.0791
200.683594 82.165 -85.2695
201.049805 81.898 -86.4180
201.416016 81.641 -87.5001
201.782227 81.396 -88.5062
202.148438 81.167 -89.4421
202.514648 80.956 -90.3196
202.880859 80.762 -91.1486
203.247070 80.588 -91.9423
203.613281 80.437 -92.7275
203.979492 80.306 -93.5460
204.345703 80.190 -94.4333
204.711914 80.080 -95.3909
205.078125 79.966 -96.3724
205.444336 79.847 -97.2994
205.810547 79.729 -98.0945
206.176758 79.622 -98.7126
206.542969 79.540 -99.1506
206.909180 79.492 -99.4342
207.275391 79.489 -99.6021
207.641602 79.539 -99.7043
208.007812 79.648 -99.8113
208.374023 79.823 -100.0209
208.740234 80.063 -100.4479
209.106445 80.360 -101.2025
209.472656 80.702 -102.3751
209.838867 81.075 -104.0300
210.205078 81.460 -106.2034
210.571289 81.840 -108.8967
210.937500 82.194 -112.0712
211.303711 82.509 -115.6489
211.669922 82.775 -119.5292
212.036133 82.990 -123.6108
212.402344 83.156 -127.8153
212.768555 83.277 -132.0955
213.134766 83.357 -136.4296
213.500977 83.394 -140.8000
213.867188 83.383 -145.1711
214.233398 83.322 -149.4764
214.599609 83.212 -153.6248
214.965820 83.060 -157.5211
215.332031 82.880 -161.0942
215.698242 82.687 -164.3145
216.064453 82.498 -167.1913
216.430664 82.322 -169.7524
216.796875 82.171 -172.0237
217.163086 82.056 -174.0323
217.529297 81.992 -175.8384
217.895508 81.993 -177.5663
218.261719 82.061 -179.3983
218.627930 82.185 178.4860
218.994141 82.337 175.9811
219.360352 82.492 173.0880
219.726562 82.628 169.8879
220.092773 82.738 166.4845
220.458984 82.822 162.9550
220.825195 82.882 159.3341
221.191406 82.915 155.6317
221.557617 82.917 151.8679
221.923828 82.879 148.0977
222.290039 82.798 144.4120
222.656250 82.676 140.9202
223.022461 82.523 137.7212
223.388672 82.356 134.8807
223.754883 82.193 132.4160
224.121094 82.052 130.2909
224.487305 81.948 128.4220
224.853516 81.886 126.6987
225.219727 81.863 125.0145
225.585938 81.869 123.3018
225.952148 81.891 121.5511
226.318359 81.919 119.8079
226.684570 81.953 118.1470
227.050781 81.998 116.6394
227.416992 82.067 115.3260
227.783203 82.174 114.2040
228.149414 82.336 113.2257
228.515625 82.565 112.3051
228.881836 82.868 111.3252
229.248047 83.248 110.1492
229.614258 83.700 108.6345
229.980469 84.214 106.6501
230.346680 84.770 104.0925
230.712891 85.349 100.8949
231.079102 85.926 97.0334
231.445312 86.479 92.5275
231.811523 86.986 87.4379
232.177734 87.429 81.8605
232.543945 87.797 75.9165
232.910156 88.083 69.7386
233.276367 88.287 63.4570
233.642578 88.415 57.1858
234.008789 88.477 51.0123
234.375000 88.483 44.9924
234.741211 88.445 39.1520
235.107422 88.373 33.4935
235.473633 88.273 28.0063
235.839844 88.151 22.6752
236.206055 88.010 17.4850
236.572266 87.852 12.4226
236.938477 87.679 7.4760
237.304688 87.494 2.6340
237.670898 87.296 -2.1132
238.037109 87.086 -6.7747
238.403320 86.866 -11.3579
238.769531 86.635 -15.8701
239.135742 86.394 -20.3174
239.501953 86.143 -24.7073
239.868164 85.886 -29.0525
240.234375 85.622 -33.3761
